 152, 36.000000, 8537.333333, 31.990000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  36.000000
 153, 34.000000, 4268.666667, 32.010000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  34.000000
 154, 33.000000, 2134.333333, 31.995000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  33.000000
 155, 34.000000, 4268.666667, 32.010000, min=32.00, smin= 0.00,  110, 44.000000,  61,  34.000000
 156, 33.000000, 2134.333333, 31.995000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  33.000000
 157, 40.000000, 17074.666667, 32.035000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  40.000000
 158, 36.000000, 8537.333333, 32.030000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  36.000000
 159, 36.000000, 8537.333333, 32.020000, min=29.00, smin=-6403.00,  110, 44.000000,  61,  36.000000
 160, 32.000000, 0.000000, 31.985000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  32.000000
 161, 34.000000, 4268.666667, 32.020000, min=32.00, smin= 0.00,  110, 44.000000,  61,  34.000000
 162, 36.000000, 8537.333333, 32.035000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  36.000000
 163, 36.000000, 8537.333333, 32.040000, min=32.00, smin= 0.00,  110, 44.000000,  61,  36.000000
 164, 34.000000, 4268.666667, 32.010000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  34.000000
 165, 34.000000, 4268.666667, 32.000000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  34.000000
 166, 34.000000, 4268.666667, 32.000000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  34.000000
 167, 32.000000, 0.000000, 31.990000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  32.000000
 168, 34.000000, 4268.666667, 31.985000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  34.000000
 169, 40.000000, 17074.666667, 32.035000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  40.000000
 170, 34.000000, 4268.666667, 31.965000, min=28.00, smin=-8537.33,  110, 44.000000,  61,  34.000000
 171, 33.000000, 2134.333333, 31.985000, min=28.00, smin=-8537.33,  110, 44.000000,  61,  33.000000
 172, 40.000000, 17074.666667, 32.055000, min=32.00, smin= 0.00,  110, 44.000000,  61,  40.000000
 173, 34.000000, 4268.666667, 32.005000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  34.000000
 174, 32.000000, 0.000000, 31.970000, min=28.00, smin=-8537.33,  110, 44.000000,  61,  32.000000
 175, 34.000000, 4268.666667, 32.005000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  34.000000
 176, 32.000000, 0.000000, 31.945000, min=25.00, smin=-14940.33,  110, 44.000000,  61,  32.000000
 177, 40.000000, 17074.666667, 32.060000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  40.000000
 178, 33.000000, 2134.333333, 32.010000, min=32.00, smin= 0.00,  110, 44.000000,  61,  33.000000
 179, 34.000000, 4268.666667, 32.000000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  34.000000
 180, 34.000000, 4268.666667, 31.995000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  34.000000
 181, 32.000000, 0.000000, 31.955000, min=24.00, smin=-17074.67,  110, 44.000000,  61,  32.000000
 182, 36.000000, 8537.333333, 32.015000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  36.000000
 183, 34.000000, 4268.666667, 31.950000, min=24.00, smin=-17074.67,  110, 44.000000,  61,  34.000000
 184, 34.000000, 4268.666667, 32.015000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  34.000000
 185, 33.000000, 2134.333333, 31.970000, min=24.00, smin=-17074.67,  110, 44.000000,  61,  33.000000
 186, 48.000000, 34149.333333, 32.100000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  48.000000
 187, 33.000000, 2134.333333, 31.985000, min=28.00, smin=-8537.33,  186, 48.000000,  10,  33.000000
 188, 34.000000, 4268.666667, 31.995000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  34.000000
 189, 32.000000, 0.000000, 31.990000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  32.000000
 190, 33.000000, 2134.333333, 31.990000, min=31.00, smin=-2134.33,  186, 48.000000,  10,  33.000000
 191, 34.000000, 4268.666667, 32.000000, min=31.00, smin=-2134.33,  186, 48.000000,  10,  34.000000
 192, 33.000000, 2134.333333, 31.990000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  33.000000
 193, 33.000000, 2134.333333, 31.960000, min=28.00, smin=-8537.33,  186, 48.000000,  10,  33.000000
 194, 32.000000, 0.000000, 31.975000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  32.000000
 195, 34.000000, 4268.666667, 32.020000, min=31.00, smin=-2134.33,  186, 48.000000,  10,  34.000000
 196, 32.000000, 0.000000, 31.980000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  32.000000
 197, 32.000000, 0.000000, 31.990000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  32.000000
 198, 34.000000, 4268.666667, 32.000000, min=31.00, smin=-2134.33,  186, 48.000000,  10,  34.000000
 199, 34.000000, 4268.666667, 31.995000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  34.000000
 200, 33.000000, 2134.333333, 32.000000, min=31.00, smin=-2134.33,  186, 48.000000,  10,  33.000000
 201, 32.000000, 0.000000, 31.980000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  32.000000
 202, 32.000000, 0.000000, 31.975000, min=28.00, smin=-8537.33,  186, 48.000000,  10,  32.000000
 203, 36.000000, 8537.333333, 32.015000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  36.000000
 204, 34.000000, 4268.666667, 32.000000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  34.000000
 205, 36.000000, 8537.333333, 32.015000, min=31.00, smin=-2134.33,  186, 48.000000,  10,  36.000000
 206, 40.000000, 17074.666667, 32.050000, min=31.00, smin=-2134.33,  186, 48.000000,  10,  40.000000
 207, 34.000000, 4268.666667, 32.015000, min=31.00, smin=-2134.33,  186, 48.000000,  10,  34.000000
 208, 36.000000, 8537.333333, 32.020000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  36.000000
 209, 33.000000, 2134.333333, 32.000000, min=31.00, smin=-2134.33,  186, 48.000000,  10,  33.000000
 210, 32.000000, 0.000000, 31.980000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  32.000000
 211, 35.000000, 6403.000000, 31.985000, min=28.00, smin=-8537.33,  186, 48.000000,  10,  35.000000
